id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
23105193,19695ca9-bb1c-4181-be06-b72f5f194a62,2019-04-26 3:45:32 pm GMT+08:00,2019-04-26,2019-04-26 07:45:32 UTC,Australia/Perth,1448288,billyadmin,Billy Lim,2019-04-26 07:45:55 UTC,2019-04-26 15:38:58 UTC,needs_id,,https://www.inaturalist.org/observations/23105193,https://static.inaturalist.org/photos/35820879/medium.jpeg,,"",,0,0,false,2,"11800 USM, 11800, 11800, Penang, Malaysia",5.3558662862,100.3036409242,4,,,,4,,,false,,,,Eurycoma longifolia,,Plantae,344197
23106872,b011c96d-971f-4fdd-998f-d9b331e41cca,2019-04-26 2:33:57 pm GMT+08:00,2019-04-26,2019-04-26 06:33:57 UTC,Australia/Perth,233840,nadine4,Nadine Ruppert,2019-04-26 08:22:30 UTC,2019-04-26 08:22:38 UTC,needs_id,,https://www.inaturalist.org/observations/23106872,https://static.inaturalist.org/photos/35823273/medium.jpeg,,"",,0,0,false,2,"1938, Lorong Pegawai, 11800 Gelugor, Pulau Pinang, Malaysia",5.3605723381,100.3047637939,,,,,,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
23333152,cd432d17-1a44-42f9-908c-cd6538e51bc8,Sat Apr 27 2019 10:50:46 GMT+0800 (GMT+8),2019-04-27,2019-04-27 02:50:46 UTC,Australia/Perth,1669153,eeqianching,Ee Qian Ching,2019-04-27 09:46:36 UTC,2019-04-27 10:36:19 UTC,needs_id,,https://www.inaturalist.org/observations/23333152,https://static.inaturalist.org/photos/36151123/medium.jpg,,"",,0,0,false,3,"Jalan Usaha, Damansara, Selangor, MY",3.037775,101.5803533333,5,,,,5,,,false,,,,Eurycoma longifolia,,Plantae,344197
24479628,eacd072a-cb62-4daf-bc70-54c2b2438c94,2019/04/29 11:27 AM +08,2019-04-29,2019-04-29 03:27:00 UTC,Kuala Lumpur,1567317,cwyee,Yee Chun Wah,2019-05-04 00:52:05 UTC,2019-05-04 05:21:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24479628,https://inaturalist-open-data.s3.amazonaws.com/photos/37851863/medium.jpg,,"",,1,0,false,,"Perdana Botanical Gardens, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1462316667,101.6821316667,,,,,,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
25657126,c99ebd89-a382-47a7-a834-96e42a4303f1,Sun May 19 2019 10:41:43 GMT+0800 (GMT+8),2019-05-19,2019-05-19 02:41:43 UTC,Australia/Perth,1532194,blaserk,"",2019-05-24 03:40:39 UTC,2019-06-02 16:07:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25657126,https://inaturalist-open-data.s3.amazonaws.com/photos/40735320/medium.jpg,,"","Notncertain about the ID, but locals say it is tongkat ali",1,0,false,3,"81550, Senai, Johore, MY",1.5922459988,103.5169294296,27,,,,27,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
27266983,aff41c5a-687f-4b7f-8bd8-7d04daacc08c,2014/12/14 4:29 AM MSK,2014-12-14,2014-12-14 01:29:00 UTC,Moscow,913789,epopov,Eugene Popov,2019-06-19 14:12:06 UTC,2023-03-22 03:49:43 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/27266983,https://inaturalist-open-data.s3.amazonaws.com/photos/42405593/medium.jpg,,"",,1,0,false,,"Bù Gia Mập, Bình Phước, Вьетнам",12.1937727063,107.2060918808,504,,,,504,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
28993250,deba9aaf-5619-45fc-aa07-d479d217cb5a,Wed Jul 17 2019 08:48:10 GMT+0700 (GMT+7),2019-07-17,2019-07-17 01:48:10 UTC,Jakarta,1411552,luanmaisy,Luan Mai Sy,2019-07-17 12:48:54 UTC,2023-09-22 01:25:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28993250,https://inaturalist-open-data.s3.amazonaws.com/photos/45226994/medium.jpg,,"",,1,0,false,3,"Xã Chà Vàl, H. Nam Giang, Tỉnh Quảng Nam, VN",15.6569783333,107.5997166667,5,,,,5,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
29827432,127f817d-71d9-4ff5-99bb-9d37d26906b8,Thu Jul 25 2019 10:15:22 GMT+0700 (GMT+7),2019-07-25,2019-07-25 03:15:22 UTC,Jakarta,1411552,luanmaisy,Luan Mai Sy,2019-07-30 01:44:47 UTC,2022-10-27 04:59:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29827432,https://inaturalist-open-data.s3.amazonaws.com/photos/46571094/medium.jpg,,"",,1,0,false,3,"Tt. Lăng Cô, H. Phú Lộc, Tỉnh Thừa Thiên Huế, VN",16.2122133333,108.0245221667,10,,,,10,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
29962264,e382621f-c60e-455e-9c2a-c2cbeca25866,2019-07-04 2:35:05 PM GMT+07:00,2019-07-04,2019-07-04 07:35:05 UTC,Bangkok,2071124,i_mrizki,Muhammad Rizki,2019-08-01 04:52:35 UTC,2019-09-22 17:19:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/29962264,https://inaturalist-open-data.s3.amazonaws.com/photos/46789739/medium.jpeg,,"",,0,0,false,2,,,,,,,,31444,private,,true,gps,gps,Pasak Bumi,Eurycoma longifolia,,Plantae,344197
34052482,169fbfbd-44f2-406a-bbdb-b6296378a559,2019/10/08 11:37 AM +0800,2019-10-08,2019-10-08 03:37:00 UTC,Kuala Lumpur,890554,ongzi,Ong Jyh Seng,2019-10-08 05:31:48 UTC,2019-10-10 03:20:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/34052482,https://inaturalist-open-data.s3.amazonaws.com/photos/53547194/medium.jpg,,"",,1,0,false,,"Kampung Tekir, 70100 Seremban, Negeri Sembilan, Malaysia",2.727448,101.9513931111,,,,,,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
37891572,285e28c7-6d2c-4bd2-8e5f-7f9c7f2d10fc,2020/01/04 10:52 AM CET,2020-01-04,2020-01-04 09:52:00 UTC,Berlin,59856,nasserhalaweh,Nasser Halaweh,2020-01-23 18:31:15 UTC,2020-05-06 10:27:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/37891572,https://inaturalist-open-data.s3.amazonaws.com/photos/60137482/medium.jpeg,,Simaroubaceae,,2,0,false,,,1.3605260905,103.9007474489,100,,,,31447,obscured,,true,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
38014070,3676e7c1-caae-4f88-bf23-c0e02740da7f,2019-09-01 12:57:27 PM GMT+08:00,2019-09-01,2019-09-01 04:57:27 UTC,Perth,1049057,sunnyscience_sungw,SunGW,2020-01-27 03:36:06 UTC,2025-04-03 03:28:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38014070,https://inaturalist-open-data.s3.amazonaws.com/photos/60354009/medium.jpeg,,"",,1,0,false,2,"Queenstown, Singapore",1.2795280218,103.7986755371,,,,,,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
56720586,a411c867-87ff-4819-be59-1808a78d169a,2020-08-17 3:43:49 PM GMT+08:00,2020-08-17,2020-08-17 07:43:49 UTC,Australia/Perth,3475067,chuanglian,Chuang Lian Mok,2020-08-17 07:45:30 UTC,2020-08-18 11:47:51 UTC,research,,https://www.inaturalist.org/observations/56720586,https://static.inaturalist.org/photos/90410273/medium.jpeg,,"",,1,0,false,2,"Bukit Kiara, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1475033797,101.6352254804,10,,,,10,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
57518318,50e210c4-c42f-4bf4-938a-7a9cbdbccb15,2020/08/22 1:39 PM +0800,2020-08-22,2020-08-22 05:39:00 UTC,Kuala Lumpur,139644,albertkang,Albert Kang,2020-08-25 05:56:02 UTC,2020-08-26 02:28:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57518318,https://inaturalist-open-data.s3.amazonaws.com/photos/91754161/medium.jpeg,,"Eurycoma longifolia, tongkat ali, plant, penang, malaysia","",1,0,false,,"Penang, Malaysia",5.4447062721,100.2017148167,488,,,,488,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
60807341,edb8626a-c9ac-41ad-9c51-06eb841b196b,2020/09/26 8:18 AM +0800,2020-09-26,2020-09-26 00:18:00 UTC,Kuala Lumpur,3305339,ziki_eschsbp,ziki,2020-09-26 10:51:30 UTC,2023-09-11 06:05:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/60807341,https://inaturalist-open-data.s3.amazonaws.com/photos/97254724/medium.jpeg,,"",,0,0,false,,"Batu Pahat, Johor, Malaysia",1.8468142284,102.9699987374,1038,,,,1038,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
60961696,0c2fa995-0c84-4998-a3f5-a3a02f0fb784,2020/09/27 12:37 PM +0800,2020-09-27,2020-09-27 04:37:00 UTC,Kuala Lumpur,3305339,ziki_eschsbp,ziki,2020-09-27 14:25:16 UTC,2023-09-11 06:05:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/60961696,https://inaturalist-open-data.s3.amazonaws.com/photos/97505957/medium.jpeg,,"",具有叶子揉不碎的特点，叶子揉烂后有独特的味道可以辨别,0,0,false,,"Batu Pahat, Johor, Malaysia",1.8466641041,102.9697627027,1659,,,,1659,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
61665152,e3e0e279-0898-4f56-97f8-c20e0c6ee201,2013-07-11 09:27:52,2013-07-11,2013-07-11 02:27:52 UTC,Jakarta,1309119,abuhamas,Abu Hamas,2020-10-04 13:24:26 UTC,2020-10-04 14:06:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/61665152,https://inaturalist-open-data.s3.amazonaws.com/photos/98699193/medium.jpg,,"","Flora of kerangas (heath forest) of Belitong
*Kayu puleh*.",0,0,false,,"Air Batu Buding, Badau, Belitung, Babel, Indonesia",-2.726324,107.878506,46,,,,46,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
65921479,ceed6103-670e-4364-a956-adb0551a001b,1997/01/23 4:48 PM +0800,1997-01-23,1997-01-23 08:48:00 UTC,Kuala Lumpur,1829749,cclborneo,Chien Lee,2020-12-01 02:53:25 UTC,2020-12-09 05:54:40 UTC,research,,https://www.inaturalist.org/observations/65921479,https://static.inaturalist.org/photos/106181287/medium.jpg,,"Borneo, East Malaysia, Magnoliopsida, Malaysia, Sapindales, Sarawak, Simaroubaceae, Southeast Asia, flora, plant, tropical","",1,0,false,,"Sebuyau, Sarawak, Malaysia",1.3375575997,111.0619465697,5000,,,,5000,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
66726963,92234107-c4f3-4d14-8958-80641367e374,2020-12-18 2:18:43 PM GMT+08:00,2020-12-18,2020-12-18 06:18:43 UTC,Australia/Perth,3889943,wan23,Wan Azlan,2020-12-18 06:21:01 UTC,2020-12-18 08:04:16 UTC,research,,https://www.inaturalist.org/observations/66726963,https://static.inaturalist.org/photos/107634033/medium.jpeg,,"",,1,0,false,2,"Kawasan 6, 41200 Klang, Selangor, Malaysia",3.0385156029,101.4348053858,4,,,,4,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
66960843,ee39eec9-dba7-417d-99d7-f9dc63e15a27,2020/12/23 5:57 PM UTC,2020-12-23,2020-12-23 17:57:00 UTC,UTC,3090736,yc12,YC Ng,2020-12-23 13:14:57 UTC,2020-12-23 13:14:57 UTC,needs_id,,https://www.inaturalist.org/observations/66960843,https://static.inaturalist.org/photos/108069209/medium.jpg,,"",,0,0,false,,"Jurong West, Singapore",1.3367722222,103.7079860833,,,,,,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
67440442,f8ae51f1-296c-4dfb-8ad3-2838f1285801,2020-12-30 4:31:08 PM GMT+07:00,2020-12-30,2020-12-30 09:31:08 UTC,Jakarta,2698958,kyle_winney,Kyle Winney,2021-01-02 04:40:28 UTC,2021-03-19 12:46:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67440442,https://inaturalist-open-data.s3.amazonaws.com/photos/108961601/medium.jpeg,,"",,1,0,false,2,"Saen Monourom, Cambodia",12.3226254581,107.0713467523,293,,,,293,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
69257810,9d2f4183-c953-4dff-a217-c4e82cc96264,2021-01-31 2:01:50 PM GMT+08:00,2021-01-31,2021-01-31 06:01:50 UTC,Australia/Perth,4000434,rostamachong,Hus atong,2021-02-08 15:09:25 UTC,2021-02-09 01:22:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69257810,https://inaturalist-open-data.s3.amazonaws.com/photos/112345823/medium.jpeg,,"",,1,0,false,2,Kuching,1.5534932778,110.3592924401,33569,,,,33569,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
70595494,1f429c35-c38b-4481-90d3-9b6a80390aeb,2021-03-05 10:04:07 AM GMT+08:00,2021-03-05,2021-03-05 02:04:07 UTC,Singapore,51342,big-simonchan,"",2021-03-05 05:46:11 UTC,2021-03-05 05:46:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/70595494,https://inaturalist-open-data.s3.amazonaws.com/photos/114797342/medium.jpeg,,"",Med gdn,0,0,false,2,Khoo Teck Puat Hospital,1.424614118,103.8382170349,270,,,,270,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
72424846,e1942049-7de2-4250-84e7-523379564671,2021/03/30 9:21 AM +0800,2021-03-30,2021-03-30 01:21:00 UTC,Kuala Lumpur,890554,ongzi,Ong Jyh Seng,2021-03-30 05:37:41 UTC,2021-09-16 12:22:19 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/72424846,https://inaturalist-open-data.s3.amazonaws.com/photos/118078861/medium.jpg,,"","",0,0,false,,"Puj 2, 43300 Seri Kembangan, Selangor, Malaysia",3.0154559444,101.6774749722,,,,,,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
72672259,7c7bd2ab-58ad-4cb2-ad62-cd2587abbb26,2021-04-02 5:08:17 PM GMT+08:00,2021-04-02,2021-04-02 09:08:17 UTC,Perth,4115727,ku_yan_ting148647,Ku Yan Ting 148647,2021-04-02 09:10:04 UTC,2021-04-02 09:10:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72672259,https://inaturalist-open-data.s3.amazonaws.com/photos/118527669/medium.jpeg,,"",,0,0,false,2,"Pusat Pengajian Pendidikan Jarak Jauh, Universiti Sains Malaysia",5.355468821,100.3037934378,193,,,,193,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
72676134,e721076b-f6b9-4824-873f-29f2f7a16b7c,2021-04-02 5:07:31 PM GMT+08:00,2021-04-02,2021-04-02 09:07:31 UTC,Perth,4115199,khong_shi_mun147524,Khong Shi Mun 147524,2021-04-02 10:39:06 UTC,2021-04-02 10:39:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/72676134,https://inaturalist-open-data.s3.amazonaws.com/photos/118534324/medium.jpeg,,"",,0,0,false,2,"C18, 11700 Gelugor, Pulau Pinang, Malaysia",5.3559055,100.3038697,41,,,,41,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
72766525,d5bede5a-2895-4c67-90b6-662666b03805,2021/04/03 1:29 PM +0800,2021-04-03,2021-04-03 05:29:00 UTC,Singapore,604276,catalinatong,Catalina Tong,2021-04-03 10:18:34 UTC,2022-12-22 12:32:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72766525,https://inaturalist-open-data.s3.amazonaws.com/photos/118699556/medium.jpeg,,"",,1,0,false,,"101 Seletar Club Rd, Singapore 798273",1.4096707,103.8581161,214,,,,214,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
73274386,405d8902-1ede-4691-b13c-106b604573a7,2021-04-07 4:04:33 PM GMT+08:00,2021-04-07,2021-04-07 08:04:33 UTC,Singapore,51342,big-simonchan,"",2021-04-08 05:27:19 UTC,2021-04-14 00:13:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73274386,https://inaturalist-open-data.s3.amazonaws.com/photos/119607205/medium.jpeg,,"",Med gdn,1,0,false,2,Khoo Teck Puat Hospital,1.424614118,103.8382170349,270,,,,270,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
77730039,b896e63b-d047-4552-933b-a2ead40263cc,Fri May 07 2021 12:10:08 GMT+0800 (GMT+8),2021-05-07,2021-05-07 04:10:08 UTC,Perth,3564653,hin001,,2021-05-07 10:17:35 UTC,2021-05-07 10:17:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/77730039,https://inaturalist-open-data.s3.amazonaws.com/photos/127146532/medium.jpg,,"","",0,0,false,3,"Bukit Kiara Park, Kuala Lumpur, KL, MY",3.1478695,101.6346883333,15,,,,15,,,false,,,"",Eurycoma longifolia,,Plantae,344197
77840708,f23ce8c9-3fca-423b-9b27-eb5a53dd6a5b,2021-05-08 10:33:53,2021-05-08,2021-05-08 02:33:53 UTC,Kuala Lumpur,4293931,logesan_sugumaran,Logesan Sugumaran,2021-05-08 02:39:24 UTC,2021-05-08 02:39:44 UTC,needs_id,,https://www.inaturalist.org/observations/77840708,https://static.inaturalist.org/photos/127334728/medium.jpeg,,"",,0,0,false,2,"Bukit Rasah, Seremban, Negeri Sembilan, Malaysia",2.7134844,101.9471102,1600,,,,1600,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
79717147,17308cb7-a91e-4eea-a697-949a54e9573c,2021/05/15 11:42 AM WIB,2021-05-15,2021-05-15 04:42:00 UTC,Jakarta,3951761,yusranritonga,Yusran E. Ritonga,2021-05-22 00:50:02 UTC,2021-05-22 01:33:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79717147,https://inaturalist-open-data.s3.amazonaws.com/photos/130592223/medium.jpg,,"",,1,0,false,,"South Labuhan Batu Regency, North Sumatra, Indonesia",1.7661042778,100.2481713333,,,,,,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
81293147,9676ea78-2ac8-47cc-b1e5-c07a573c6619,2021-06-02 9:58:44 AM GMT+07:00,2021-06-02,2021-06-02 02:58:44 UTC,Bangkok,3223412,vatcharavee,Vatcharavee Sriprasertsil,2021-06-02 12:25:50 UTC,2021-06-02 12:26:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/81293147,https://inaturalist-open-data.s3.amazonaws.com/photos/133327088/medium.jpeg,,"",,0,0,false,2,ตำบล ภูเขาทอง อำเภอ สุคิริน นราธิวาส 96190 ประเทศไทย,5.8063421111,101.7655029167,,,,,,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
91265807,09268189-53c3-4d2d-9b97-f836fa82174a,2021/08/14 11:02 PM +0800,2021-08-14,2021-08-14 15:02:00 UTC,Kuala Lumpur,739340,wildurbannature,Wildlife Urban Nature,2021-08-15 15:07:33 UTC,2021-08-15 15:07:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/91265807,https://inaturalist-open-data.s3.amazonaws.com/photos/150933165/medium.jpg,,"",,0,0,false,,"Merapoh, 27210 Kuala Lipis, Pahang, Malaysia",4.695527,102.0023939,2162,,,,2162,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
106791789,c8233378-b1cb-4699-b682-9224526dbd57,2021/12/23 7:35 AM WIB,2021-12-23,2021-12-23 00:35:00 UTC,Jakarta,3925978,luluchouette,"",2022-02-15 11:21:38 UTC,2023-05-10 19:43:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/106791789,https://inaturalist-open-data.s3.amazonaws.com/photos/179476187/medium.jpeg,,"","",2,0,false,,"Huai Phai, Khong Chiam District, Ubon Ratchathani 34220, Thaïlande",15.4021327796,105.5175589418,46,,,,46,,,false,,,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
108561615,ac3f3691-9124-44a5-b58a-17a86b5208ae,2022-03-13 10:15:16,2022-03-13,2022-03-13 02:15:16 UTC,Kuala Lumpur,2159957,kimhockdf,Tan Kim Hock,2022-03-14 03:27:40 UTC,2022-03-14 03:28:30 UTC,needs_id,,https://www.inaturalist.org/observations/108561615,https://static.inaturalist.org/photos/182804877/medium.jpeg,,"",,0,0,false,2,"Pulau Perhentian Kecil, Besut, Terengganu, Malaysia",5.917174,102.720005,,,,,,,,false,gps,gps,Eurycoma longifolia,Eurycoma longifolia,,Plantae,344197
