id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7078784,79d7ba6c-91bb-41f0-a513-b9a9ad1b3133,2017/07/01 10:00 PM PDT,2017-07-01,2017-07-02 05:00:00 UTC,Pacific Time (US & Canada),108876,wyattherp,"",2017-07-16 20:35:29 UTC,2019-03-12 23:17:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7078784,https://inaturalist-open-data.s3.amazonaws.com/photos/9092483/medium.jpeg,,"",,0,0,false,,"Bahagian Sandakan, Sabah, Malaysia",4.8528908201,116.8423461914,16396,,,,16396,,,false,,,Rafflesia,Rafflesia,rafflesia flowers,Plantae,120860
8222621,8f226e8c-b120-471c-a6f5-e9af5dc98238,2008/11/02 12:33 PM +08,2008-11-02,2008-11-02 04:33:00 UTC,Kuala Lumpur,653678,jiroiguchi,Jiro Iguchi,2017-10-02 17:06:57 UTC,2022-06-13 07:36:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8222621,https://inaturalist-open-data.s3.amazonaws.com/photos/10899814/medium.jpg,,"",,1,0,false,,"Ranau, Sabah, Malaysia",6.0318611111,116.7253833333,,,,,,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
8222829,913f2264-4665-41ea-a56e-69d3ef6c1b29,2011/02/15 11:59 AM +08,2011-02-15,2011-02-15 03:59:00 UTC,Kuala Lumpur,653678,jiroiguchi,Jiro Iguchi,2017-10-02 17:22:44 UTC,2019-06-11 11:24:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8222829,https://inaturalist-open-data.s3.amazonaws.com/photos/10900112/medium.jpeg,,"",,1,0,false,,"Keningau, Sabah, Malaysia",5.4005566667,116.103575,,,,,,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
8255782,5d2fdf01-6a54-49b6-85d9-dd556a8ac026,2016-12-27,2016-12-27,,UTC,298979,akilee,Claire O'Neill,2017-10-04 19:36:52 UTC,2023-12-14 21:13:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8255782,https://inaturalist-open-data.s3.amazonaws.com/photos/10949953/medium.jpeg,,"","",2,0,false,2,"Jl. Bukit Lawang, Timbang Lawan, Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",3.4513888359,98.1330566406,,,,,,,,false,gps,gps,Rafflesia micropylora,Rafflesia micropylora,,Plantae,337572
9639261,de15fb9f-3bf2-42bc-b09a-19841deff460,Mon Mar 06 2017 19:38:42 GMT-0800 (PST),2017-03-06,2017-03-07 03:38:42 UTC,Pacific Time (US & Canada),754625,buttert,Butter,2018-01-28 03:58:19 UTC,2023-08-18 09:44:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9639261,https://static.inaturalist.org/photos/13163626/medium.jpg,,"",,3,1,false,3,"Amphoe Phanom, Amphoe Phanom, Surat Thani, TH",8.8960116667,98.4994416667,10,,,,10,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
9821867,8cbc004e-af3e-4f5b-8fa9-f2b067182191,2016-02-22,2016-02-22,,Bratislava,762475,dava123,"",2018-02-11 13:57:58 UTC,2018-02-11 16:45:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9821867,https://inaturalist-open-data.s3.amazonaws.com/photos/13445096/medium.jpg,,"","",1,0,false,,"Khlong Sok, Phanom District, Surat Thani 84250, Thajsko",8.9199489163,98.5261725149,994,,,,994,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
9830417,de9f34c8-0584-4cc6-acbd-85214f132752,2015-06-30,2015-06-30,,Pacific Time (US & Canada),742725,jasonalexander,Jason Alexander,2018-02-12 02:21:57 UTC,2023-08-17 02:01:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9830417,https://inaturalist-open-data.s3.amazonaws.com/photos/13460030/medium.jpeg,,"","This is one of the 15 species of Rafflesia in Indonesia.. R. padma lives as a parasite on the Tetrastigma vine. Not as big as R. arnoldii, it still pretty cool.",1,0,false,,"Jawa Barat, Indonesia",-7.716864,108.661884,,,,,,,,false,,,Rafflesia horsfieldii,Rafflesia horsfieldii,,Plantae,866726
10066600,e61703b8-6686-4b53-91ba-f37e29b17a13,2011/04/05 9:35 AM CEST,2011-04-05,2011-04-05 07:35:00 UTC,Paris,768751,johsan65,"",2018-03-03 13:45:36 UTC,2018-03-06 00:20:34 UTC,research,,https://www.inaturalist.org/observations/10066600,https://static.inaturalist.org/photos/13859290/medium.jpg,,"",80 cm diameter.,1,0,false,,"Khlong Sok, Phanom District, Surat Thani 84250, Thailand",8.9154549,98.5284041,210,,,,210,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
10372111,03b0cde7-5d90-4fb5-b108-83d16872b592,2015/06/13 2:56 PM HST,2015-06-13,2015-06-14 00:56:00 UTC,Hawaii,803525,chinhock2,ChinHock Ooi,2018-03-23 09:31:15 UTC,2023-04-18 14:07:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10372111,https://inaturalist-open-data.s3.amazonaws.com/photos/14393005/medium.jpeg,,"",R. azlanii ,2,0,false,,"Pahang, Malaysia",3.9775694444,101.6438833333,,,,,,,,false,,,Rafflesia cantleyi,Rafflesia cantleyi,,Plantae,337579
10845311,f52b00fa-18ed-4b9f-ac0b-e01dd1e14db7,2017/04/09 11:59 AM +08,2017-04-09,2017-04-09 03:59:00 UTC,Singapore,847390,forester024,Gerson Kim Penetrante,2018-04-13 07:30:24 UTC,2023-05-18 03:13:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10845311,https://inaturalist-open-data.s3.amazonaws.com/photos/15207387/medium.jpeg,,"",,1,0,false,,"Mount Makiling, Los Baños, Laguna, Philippines",14.1363889,121.1944444,2103,,,,2103,,,false,,,Rafflesia lagascae,Rafflesia lagascae,,Plantae,337590
10986191,431295a7-b256-4133-844c-f91c5c393ab2,2017/10/05 1:45 PM EDT,2017-10-05,2017-10-05 17:45:00 UTC,Eastern Time (US & Canada),785045,josh_vandermeulen,Josh Vandermeulen,2018-04-15 23:25:02 UTC,2023-04-18 14:07:57 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/10986191,https://inaturalist-open-data.s3.amazonaws.com/photos/15473989/medium.jpeg,,"",,1,0,false,,"Poring Hot Spring, Ranau, Sabah, Malaysia",6.0679270136,116.6872501373,730,,,,730,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
11385642,fceae3c5-e85d-426f-9591-7b386ffd55f0,2018/03/01 3:33 PM PST,2018-03-01,2018-03-01 23:33:00 UTC,Pacific Time (US & Canada),18222,sullivanribbit,John Sullivan,2018-04-24 06:23:11 UTC,2022-06-06 02:28:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/11385642,https://inaturalist-open-data.s3.amazonaws.com/photos/16227919/medium.jpg,,"",,1,0,false,,"Ranau, Sabah, Malaysia",6.0328638889,116.7171777778,16,,,,16,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
12071640,62ccd9ac-9621-4f0c-9397-5d8050b7956b,2018/04/30 11:25 PM +08,2018-04-30,2018-04-30 15:25:00 UTC,Singapore,756272,pcjce_07,Pauline Carmel Joy Eje,2018-05-03 01:36:18 UTC,2023-05-18 03:14:35 UTC,research,CC0,https://www.inaturalist.org/observations/12071640,https://inaturalist-open-data.s3.amazonaws.com/photos/17310263/medium.jpeg,,"",wilted already,2,0,false,,"Los Baños, Laguna, Philippines",14.1369066667,121.2052249722,,,,,,,,false,,,Rafflesia lagascae,Rafflesia lagascae,,Plantae,337590
12189498,381954b6-ceed-4072-971a-f0a49a8a6811,2018/05/04 1:38 AM BST,2018-05-04,2018-05-04 00:38:00 UTC,London,399851,shawnodonnell,Shawn O'Donnell,2018-05-06 09:42:50 UTC,2023-04-01 00:59:15 UTC,research,CC0,https://www.inaturalist.org/observations/12189498,https://inaturalist-open-data.s3.amazonaws.com/photos/17505773/medium.jpeg,,"","",1,0,false,,"Ranau, Sabah, Malaysia",6.0388886295,116.7055884004,4,,,,4,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
13057349,0b90d188-9509-4047-a124-d3737d38c01d,2009/07/15 5:26 AM PDT,2009-07-15,2009-07-15 12:26:00 UTC,Pacific Time (US & Canada),742241,desertnaturalist,"",2018-06-02 22:51:13 UTC,2019-07-22 19:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13057349,https://inaturalist-open-data.s3.amazonaws.com/photos/19011058/medium.jpg,,"",,2,0,false,,"89300 Ranau, Sabah, Malaysia",6.0457223,116.7033595,221,,,,221,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
13884596,cbb577a9-7156-4c82-a242-a3897ac8daf4,Fri Jun 29 2018 16:41:09 GMT+0800 (GMT+8),2018-06-29,2018-06-29 08:41:09 UTC,Australia/Perth,61934,sandrovonmatter,Sandro Von Matter,2018-06-29 14:19:43 UTC,2020-07-18 01:09:33 UTC,research,"",https://www.inaturalist.org/observations/13884596,https://static.inaturalist.org/photos/20502849/medium.jpg,,"",,3,0,false,3,"Lundu, MY-SK, MY",1.6922070576,109.8437470585,3753,,,,3753,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
13884615,071d12ef-66dc-465a-bc0f-e870555a3e0a,Fri Jun 29 2018 16:44:11 GMT+0800 (GMT+8),2018-06-29,2018-06-29 08:44:11 UTC,Australia/Perth,61934,sandrovonmatter,Sandro Von Matter,2018-06-29 14:20:48 UTC,2020-07-12 23:41:57 UTC,research,"",https://www.inaturalist.org/observations/13884615,https://static.inaturalist.org/photos/20502860/medium.jpg,,"",,2,0,false,3,"Lundu, MY-SK, MY",1.692433262,109.8432663957,1810,,,,1810,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
14006259,498828a6-b9f3-40e6-bb9d-7e79df864151,Mon Jul 02 2018 09:40:29 GMT+0800 (GMT+8),2018-07-02,2018-07-02 01:40:29 UTC,Australia/Perth,738676,will_k,Will_K,2018-07-03 08:49:20 UTC,2023-07-06 22:15:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14006259,https://inaturalist-open-data.s3.amazonaws.com/photos/20717631/medium.jpg,,"",,1,0,false,3,"89300, Ranau, Sabah, MY",6.0489111667,116.7019666667,10,,,,10,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
14208143,7402093f-f180-47d0-9319-68cff0069a2b,Fri Jul 07 2017 22:00:37 GMT+0200 (GMT+2),2017-07-07,2017-07-07 20:00:37 UTC,Pretoria,1055568,rachelmorse,Rachel Morse,2018-07-09 20:01:55 UTC,2024-10-06 14:19:44 UTC,research,,https://www.inaturalist.org/observations/14208143,https://static.inaturalist.org/photos/21074679/medium.jpg,,"",,2,0,false,3,"Pulau Tioman, Tioman, Pahang, MY",2.7860402595,104.1756847652,5002,,,,5002,,,false,,,Rafflesia cantleyi,Rafflesia cantleyi,,Plantae,337579
14308163,b82f1e14-febd-464b-8425-a1ac3a2c786b,Fri Apr 27 2018 09:04:41 GMT+0800 (GMT+8),2018-04-27,2018-04-27 01:04:41 UTC,Australia/Perth,1083424,nickjr,,2018-07-13 06:06:39 UTC,2019-06-20 23:13:07 UTC,research,,https://www.inaturalist.org/observations/14308163,https://static.inaturalist.org/photos/21253097/medium.jpg,,"",,1,0,false,3,"94500, Lundu, Sarawak, MY",1.6910633333,109.850945,1414,,,,1414,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
14470879,8aec2278-c145-4002-b871-a0226061cdad,2009/05/19 4:08 PM MDT,2009-05-19,2009-05-19 22:08:00 UTC,Mountain Time (US & Canada),430828,andyjboyce,Andy J. Boyce,2018-07-18 05:48:12 UTC,2019-06-22 05:53:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14470879,https://inaturalist-open-data.s3.amazonaws.com/photos/21538999/medium.jpg,,"",,1,0,false,,"Ranau, Sabah, Malaysia",6.0482828868,116.7053979703,168,,,,168,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
15781731,63fdd4fa-fc83-43d1-b27d-822a280b10e8,2013/04/28 8:04 AM HKT,2013-04-28,2013-04-28 00:04:00 UTC,Hong Kong,1122695,mjbirder,Mark Jason Villa,2018-08-22 13:55:21 UTC,2023-05-18 03:14:54 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/15781731,https://inaturalist-open-data.s3.amazonaws.com/photos/23581203/medium.jpg,,"",,1,0,false,,Philippines,15.6828464433,121.5569984374,20274,,,,30870,obscured,,true,,,Rafflesia lagascae,Rafflesia lagascae,,Plantae,337590
15969157,8945ce5f-c2ea-4e28-93b8-dc4c2e86d4af,2018-04-05 4:14:00 pm GMT+08:00,2018-04-05,2018-04-05 08:14:00 UTC,Perth,408938,jsclough,John Clough,2018-08-28 08:23:57 UTC,2025-08-28 08:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15969157,https://inaturalist-open-data.s3.amazonaws.com/photos/23903694/medium.jpeg,,"",,2,0,false,2,"Jalan Kibbas Mohimboyon Kundasang, 89308 Ranau, Sabah, Malaysia",5.9772222524,116.5722812712,1052,,,,1052,,,false,gps,gps,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
16788227,0dc549bb-8398-407f-bfd9-983110591581,2018-09-22 6:14:27 pm GMT+08:00,2018-09-22,2018-09-22 10:14:27 UTC,Australia/Perth,890554,ongzi,Ong Jyh Seng,2018-09-22 10:16:27 UTC,2019-07-30 00:35:38 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/16788227,https://inaturalist-open-data.s3.amazonaws.com/photos/25341630/medium.jpeg,,"",,1,0,false,2,"94500 Lundu, Sarawak, Malaysia",1.7076939926,109.8252304271,1052,,,,1052,,,false,gps,gps,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
17041219,1e804ce4-bd6e-44dd-8fd3-bcce6f8c5927,2006/07/27 5:54 PM PDT,2006-07-27,2006-07-28 00:54:00 UTC,Pacific Time (US & Canada),11424,myerssusan,Susan Myers,2018-09-29 21:15:57 UTC,2023-04-18 13:25:36 UTC,needs_id,,https://www.inaturalist.org/observations/17041219,https://static.inaturalist.org/photos/25777886/medium.jpg,,"",,3,0,false,,"89300 Ranau, Sabah, Malaysia",6.0457223,116.7033595,221,,,,221,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
17208497,61570fba-4361-4bbc-996a-97ed2193838f,Fri Oct 05 2018 11:32:39 GMT+0800 (GMT+8),2018-10-05,2018-10-05 03:32:39 UTC,Australia/Perth,785045,josh_vandermeulen,Josh Vandermeulen,2018-10-05 06:15:32 UTC,2019-06-20 00:33:14 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/17208497,https://inaturalist-open-data.s3.amazonaws.com/photos/26087843/medium.jpg,,"",,1,0,false,3,"89300, Ranau, Sabah, MY",6.0466528333,116.7077633333,10,,,,10,,,false,,,Rafflesia keithii,Rafflesia keithii,,Plantae,337567
17210234,9aef24b0-27f1-4fd2-b400-90a753a83b5b,2018/09/22 5:40 AM UTC,2018-09-22,,UTC,965454,jonasmortelmans,"",2018-10-05 08:42:09 UTC,2022-05-21 01:24:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17210234,https://inaturalist-open-data.s3.amazonaws.com/photos/26090870/medium.jpeg,,"","",1,0,false,,"Lundu, Sarawak, Malaysia",1.69674,109.845415,530,,,,530,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
18079996,000c6e02-a6c6-4f46-8a64-2946080efadf,Thu Feb 04 2010 10:42:35 GMT+0700 (GMT+7),2010-02-04,2010-02-04 03:42:35 UTC,Bangkok,1318363,dolores_schuetz,,2018-11-04 02:39:24 UTC,2018-11-05 04:51:00 UTC,research,,https://www.inaturalist.org/observations/18079996,https://static.inaturalist.org/photos/27644632/medium.jpg,,"",,1,0,false,3,"84250, Amphoe Phanom, Surat Thani, TH",8.8912464758,98.521439061,305,,,,305,,,false,,,Rafflesia kerrii,Rafflesia kerrii,,Plantae,337582
18640044,377fbad0-57e4-46ca-aace-d917c88ecc96,Sun Nov 25 2018 19:42:35 GMT-0600 (CST),2018-11-25,2018-11-26 01:42:35 UTC,Central Time (US & Canada),703265,reedweiziyang,,2018-11-26 01:51:13 UTC,2023-04-18 13:18:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/18640044,https://inaturalist-open-data.s3.amazonaws.com/photos/28532432/medium.jpg,,"",,2,0,false,3,"Jalan Kampung Tengah-Kampung Ulu Seraja, Durian Tunggal, Malacca, MY",2.3109297257,102.2701045802,13520,,,,13520,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
19035570,8e45b7e1-d2de-4001-8056-caeac2c19a4c,Fri Aug 10 2018 07:14:13 GMT+0200 (GMT+2),2018-08-10,2018-08-10 05:14:13 UTC,Africa/Johannesburg,1391973,tom_argentopratus,Thomas Silberfeld,2018-12-15 21:39:59 UTC,2018-12-17 06:25:41 UTC,research,,https://www.inaturalist.org/observations/19035570,https://static.inaturalist.org/photos/29196233/medium.jpg,,"",,1,0,false,3,"Jalan Taman Negara Gading, Lundu, Sarawak, MY",1.6903972043,109.8454705518,19,,,,19,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
19838287,fd49253c-0203-47b9-a086-344577708b8b,Fri Jan 18 2019 12:58:09 GMT+0800 (GMT+8),2019-01-18,2019-01-18 04:58:09 UTC,Perth,752645,aminalamin,,2019-01-24 07:33:33 UTC,2024-10-16 23:03:05 UTC,research,,https://www.inaturalist.org/observations/19838287,https://static.inaturalist.org/photos/30584074/medium.jpg,,"",,2,0,false,3,"Temengor, Temenggor, Perak, MY",5.6049466667,101.4225533333,10,,,,10,,,false,,,rafflesia flowers,Rafflesia,rafflesia flowers,Plantae,120860
19860112,ccdd5340-e9dc-4557-82ce-2126a0d2b0c6,2019/01/21 11:42 PM MST,2019-01-21,2019-01-22 06:42:00 UTC,Mountain Time (US & Canada),34850,gecko1,Nina Lester Finley,2019-01-25 12:25:04 UTC,2024-10-16 23:03:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19860112,https://inaturalist-open-data.s3.amazonaws.com/photos/30621417/medium.jpeg,,"","",1,0,false,,Igbaclag Cave,10.818516,122.18374,5356,,,,5356,,,false,,"",Rafflesia lobata,Rafflesia lobata,,Plantae,337574
19860650,814f2a62-61cb-4c74-b68b-903dcf5a1f12,2019/01/23 1:45 AM MST,2019-01-23,2019-01-23 08:45:00 UTC,Mountain Time (US & Canada),34850,gecko1,Nina Lester Finley,2019-01-25 13:12:36 UTC,2024-10-16 23:03:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19860650,https://inaturalist-open-data.s3.amazonaws.com/photos/30622719/medium.jpeg,,"",,3,0,false,,"Antique, Philippines",10.7532486257,122.1419152566,6015,,,,6015,,,false,,,Rafflesia speciosa,Rafflesia speciosa,,Plantae,120861
20315307,3b4364a7-a175-4926-935f-cb530ed6da4e,2019-02-13 7:22:00 AM GMT+03:00,2019-02-13,2019-02-13 04:22:00 UTC,Moscow,739114,katerina_kashirina,Katerina Kashirina,2019-02-13 04:40:47 UTC,2025-06-15 13:07:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20315307,https://inaturalist-open-data.s3.amazonaws.com/photos/31372646/medium.jpeg,,"",,1,0,false,2,"Sumatera Barat, ID",-0.2377012425,100.2327756963,3099,,,,31451,,obscured,true,,,Rafflesia arnoldii,Rafflesia arnoldii,Arnold's rafflesia,Plantae,337568
20342056,3f5cdd34-9bc5-4b91-99fa-2e55f3e28df0,2018-12-21 10:20:00 pm GMT+08:00,2018-12-21,2018-12-21 14:20:00 UTC,Perth,779678,naturetalksback,Cyren Asteraceya,2019-02-14 12:45:57 UTC,2024-10-16 23:03:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20342056,https://inaturalist-open-data.s3.amazonaws.com/photos/31409878/medium.jpeg,,"","The crowning glory of my former PhD field site of Ulu Geroh is none other than the parasitic flower, Rafflesia cantleyii. 
The plant is an ephemeral beauty, spending up to 9 months as a relatively inconspicuous bud attached to its host plant before blossoming into one of the largest flower in the world, which lasts for less than a week.",1,0,false,2,"Kampar, Perak, Malaysia",4.4428145985,101.2571229413,33,,,,33,,,false,gps,gps,Rafflesia cantleyi,Rafflesia cantleyi,,Plantae,337579
20701830,e00b5f87-f739-411e-828f-f9222f080f5b,2012/12/31 2:31 PM UTC,2012-12-31,,UTC,919681,egzucker,Emily Zucker,2019-02-23 19:16:46 UTC,2024-10-16 23:03:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20701830,https://inaturalist-open-data.s3.amazonaws.com/photos/31915259/medium.jpeg,,"","",2,0,false,,"Taman Negara Gunung Gading, 94500 Lundu, Sarawak, Malaysia",1.69042021,109.8431268333,766,,,,766,,,false,,,Rafflesia tuan-mudae,Rafflesia tuan-mudae,,Plantae,337570
